guid,scientific_name,nature_of_id,made_date,type_status,publication_id,USE_EXISTING_ACCEPTED_ID,accepted_id_fg,use_pub_authors
KNWR:Inv:56,Prophysaon,features,2020-10-01,referral,10009015,1,0,1
